# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PUP3	YER094C	YER094C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
PUS2	YGL063W	YGL063W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PUS5	YLR165C	YLR165C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
PUT3	YKL015W	YKL015W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
PUT4	YOR348C	YOR348C_mRNA	protein_coding	0	4	0	2	2	0	0	0	0	0	0	0	4	0
PYC1	YGL062W	YGL062W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PYC2	YBR218C	YBR218C_mRNA	protein_coding	0	5	2	32	13	0	0	2	0	0	0	0	5	19
PYK2	YOR347C	YOR347C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
PZF1	YPR186C	YPR186C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
QCR2	YPR191W	YPR191W_mRNA	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	15
QCR6	YFR033C	YFR033C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
QDR2	YIL121W	YIL121W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RAD10	YML095C	YML095C_mRNA	protein_coding	0	1	0	36	26	0	0	0	0	0	0	0	1	10
RAD14	YMR201C	YMR201C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RAD16	YBR114W	YBR114W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RAD26	YJR035W	YJR035W_mRNA	protein_coding	0	10	3	29	20	0	0	3	0	0	0	0	10	9
RAD50	YNL250W	YNL250W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RAD51	YER095W	YER095W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RAD52	YML032C	YML032C_mRNA	protein_coding	0	1	2	46	19	0	0	2	0	0	0	0	1	27
RAD6	YGL058W	YGL058W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RAD61	YDR014W	YDR014W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RAD7	YJR052W	YJR052W_mRNA	protein_coding	0	2	0	18	15	0	0	0	0	0	0	0	2	3
RAS2	YNL098C	YNL098C_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
RAV1	YJR033C	YJR033C_mRNA	protein_coding	0	4	5	24	9	0	0	5	0	0	0	0	4	15
RAV2	YDR202C	YDR202C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RAX2	YLR084C	YLR084C_mRNA	protein_coding	0	3	3	19	7	0	0	3	0	0	0	0	3	12
RBH2	YJR030C	YJR030C_mRNA	protein_coding	0	2	1	11	0	0	0	1	0	0	0	0	2	11
RCF1	YML030W	YML030W_mRNA	protein_coding	0	1	0	43	25	0	0	0	0	0	0	0	1	18
RCF3	YBR255C-A	YBR255C-A_mRNA	protein_coding	0	1	0	24	11	0	0	0	0	0	0	0	1	13
RCK2	YLR248W	YLR248W_mRNA	protein_coding	0	3	1	22	9	0	0	1	0	0	0	0	3	13
RCR1	YBR005W	YBR005W_mRNA	protein_coding	0	0	2	29	18	0	0	2	0	0	0	0	0	11
RDH54	YBR073W	YBR073W_mRNA	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0
RDT1	YCL054W-A	YCL054W-A_mRNA	protein_coding	0	0	0	25	15	0	0	0	0	0	0	0	0	10
REC102	YLR329W	YLR329W_mRNA	protein_coding	0	3	1	21	15	0	1	1	0	0	0	0	3	5
REC104	YHR157W	YHR157W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
RED1	YLR263W	YLR263W_mRNA	protein_coding	0	1	6	24	9	0	0	6	0	0	0	0	1	15
RER2	YBR002C	YBR002C_mRNA	protein_coding	0	0	2	24	11	0	0	2	0	0	0	0	0	13
REV1	YOR346W	YOR346W_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
RFA3	YJL173C	YJL173C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RFC2	YJR068W	YJR068W_mRNA	protein_coding	0	0	0	28	14	0	0	0	0	0	0	0	0	14
RFT1	YBL020W	YBL020W_mRNA	protein_coding	0	5	0	29	19	0	0	0	0	0	0	0	5	10
RFU1	YLR073C	YLR073C_mRNA	protein_coding	0	2	0	22	3	0	0	0	0	0	0	0	2	19
RGC1	YPR115W	YPR115W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RGD1	YBR260C	YBR260C_mRNA	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0
RGD2	YFL047W	YFL047W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RGI1	YER067W	YER067W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RGL1	YPL066W	YPL066W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RGM1	YMR182C	YMR182C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RGR1	YLR071C	YLR071C_mRNA	protein_coding	0	3	0	20	10	0	0	0	0	0	0	0	3	10
RGT2	YDL138W	YDL138W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RHB1	YCR027C	YCR027C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RIA1	YNL163C	YNL163C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RIB1	YBL033C	YBL033C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
RIB3	YDR487C	YDR487C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RIB5	YBR256C	YBR256C_mRNA	protein_coding	0	3	0	22	15	0	0	0	0	0	0	0	3	7
RIF2	YLR453C	YLR453C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RIM8	YGL045W	YGL045W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RIO1	YOR119C	YOR119C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RKM4	YDR257C	YDR257C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RMA1	YKL132C	YKL132C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RMD5	YDR255C	YDR255C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RMD8	YFR048W	YFR048W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RME1	YGR044C	YGR044C_mRNA	protein_coding	0	0	0	43	27	0	0	0	0	0	0	0	0	16
RNA170	RNA170	RNA170_ncRNA	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNQ1	YCL028W	YCL028W_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
RNR1	YER070W	YER070W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RNT1	YMR239C	YMR239C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ROM2	YLR371W	YLR371W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ROT2	YBR229C	YBR229C_mRNA	protein_coding	0	1	1	14	14	0	0	1	0	0	0	0	1	0
RPA12	YJR063W	YJR063W_mRNA	protein_coding	0	1	0	16	4	0	0	0	0	0	0	0	1	12
RPA34	YJL148W	YJL148W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
RPA49	YNL248C	YNL248C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPB3	YIL021W	YIL021W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPC19	YNL113W	YNL113W_mRNA	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0
RPC82	YPR190C	YPR190C_mRNA	protein_coding	0	9	1	5	2	0	0	1	0	0	0	0	9	3
RPD3	YNL330C	YNL330C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL10	YLR075W	YLR075W_mRNA	protein_coding	0	0	0	27	17	0	0	0	0	0	0	0	0	10
RPL11B	YGR085C	YGR085C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL13A	YDL082W	YDL082W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL18B	YNL301C	YNL301C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RPL19B	YBL027W	YBL027W_mRNA	protein_coding	0	0	0	21	9	0	4	0	0	0	0	0	0	8
RPL1A	YPL220W	YPL220W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL20A	YMR242C	YMR242C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL22A	YLR061W	YLR061W_mRNA	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0
RPL25	YOL127W	YOL127W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL26A	YLR344W	YLR344W_mRNA	protein_coding	0	1	1	44	15	0	4	1	0	0	0	0	1	25
RPL26B	YGR034W	YGR034W_mRNA	protein_coding	0	0	0	11	5	0	2	0	0	0	0	0	0	4
RPL27A	YHR010W	YHR010W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL2B	YIL018W	YIL018W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPL37B	YDR500C	YDR500C_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
RPL38	YLR325C	YLR325C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
RPL42A	YNL162W	YNL162W_mRNA	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0
RPL4B	YDR012W	YDR012W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPL6A	YML073C	YML073C_mRNA	protein_coding	0	0	0	27	9	0	1	0	0	0	0	0	0	17
RPL7B	YPL198W	YPL198W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPM2	YML091C	YML091C_mRNA	protein_coding	0	6	6	31	10	0	0	6	0	0	0	0	6	21
RPO21	YDL140C	YDL140C_mRNA	protein_coding	0	0	1	1	1	0	0	1	0	0	0	0	0	0
RPO26	YPR187W	YPR187W_mRNA	protein_coding	0	0	0	6	2	0	0	0	0	0	0	0	0	4
RPP0	YLR340W	YLR340W_mRNA	protein_coding	0	0	0	58	38	0	0	0	0	0	0	0	0	20
RPS16B	YDL083C	YDL083C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPS17A	YML024W	YML024W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
RPS18B	YML026C	YML026C_mRNA	protein_coding	0	0	0	19	19	0	0	0	0	0	0	0	0	0
RPS19B	YNL302C	YNL302C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS1B	YML063W	YML063W_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
RPS22B	YLR367W	YLR367W_mRNA	protein_coding	0	0	0	7	3	0	1	0	0	0	0	0	0	3
RPS23B	YPR132W	YPR132W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS25A	YGR027C	YGR027C_mRNA	protein_coding	0	0	0	12	10	0	0	0	0	0	0	0	0	2
RPS25B	YLR333C	YLR333C_mRNA	protein_coding	0	0	0	15	12	0	0	0	0	0	0	0	0	3
RPS28B	YLR264W	YLR264W_mRNA	protein_coding	0	0	0	27	11	0	0	0	0	0	0	0	0	16
RPS30A	YLR287C-A	YLR287C-A_mRNA	protein_coding	0	0	0	45	28	0	4	0	0	0	0	0	0	13
RPS31	YLR167W	YLR167W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RPS7B	YNL096C	YNL096C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
RPT6	YGL048C	YGL048C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
RRG8	YPR116W	YPR116W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
RRI1	YDL216C	YDL216C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RRN10	YBL025W	YBL025W_mRNA	protein_coding	0	1	1	18	2	0	0	1	0	0	0	0	1	16
RRN11	YML043C	YML043C_mRNA	protein_coding	0	1	1	15	0	0	0	1	0	0	0	0	1	15
RRN6	YBL014C	YBL014C_mRNA	protein_coding	0	6	4	40	19	0	0	4	0	0	0	0	6	21
RRT13	YER066W	YER066W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RRT16	YNL105W	YNL105W_mRNA	protein_coding	0	0	0	16	4	0	0	0	0	0	0	0	0	12
RSA3	YLR221C	YLR221C_mRNA	protein_coding	0	0	1	11	3	0	0	1	0	0	0	0	0	8
RSC1	YGR056W	YGR056W_mRNA	protein_coding	0	9	2	7	1	0	0	2	0	0	0	0	9	6
RSC2	YLR357W	YLR357W_mRNA	protein_coding	0	2	0	3	1	0	0	0	0	0	0	0	2	2
RSC4	YKR008W	YKR008W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RSC8	YFR037C	YFR037C_mRNA	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12
RSC9	YML127W	YML127W_mRNA	protein_coding	0	7	1	34	23	0	0	1	0	0	0	0	7	11
RSE1	YML049C	YML049C_mRNA	protein_coding	0	5	6	12	11	0	0	6	0	0	0	0	5	1
RSM28	YDR494W	YDR494W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
RTC5	YOR118W	YOR118W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RTP1	YMR185W	YMR185W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SAL1	YNL083W	YNL083W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SAM2	YDR502C	YDR502C_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
SAP155	YFR040W	YFR040W_mRNA	protein_coding	0	0	0	18	6	0	0	0	0	0	0	0	0	12
SAR1	YPL218W	YPL218W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SBE2	YDR351W	YDR351W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SCD5	YOR329C	YOR329C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SCD6	YPR129W	YPR129W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SCM3	YDL139C	YDL139C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SCM4	YGR049W	YGR049W_mRNA	protein_coding	0	0	0	30	16	0	0	0	0	0	0	0	0	14
SCO2	YBR024W	YBR024W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SCP160	YJL080C	YJL080C_mRNA	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0
SCT1	YBL011W	YBL011W_mRNA	protein_coding	0	11	2	28	9	0	0	2	0	0	0	0	11	19
SDS22	YKL193C	YKL193C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SDS24	YBR214W	YBR214W_mRNA	protein_coding	0	3	2	28	14	0	0	2	0	0	0	0	3	14
SDT1	YGL224C	YGL224C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
SEA4	YBL104C	YBL104C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SEC10	YLR166C	YLR166C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SEC22	YLR268W	YLR268W_mRNA	protein_coding	0	0	0	16	7	0	0	0	0	0	0	0	0	9
SEC65	YML105C	YML105C_mRNA	protein_coding	0	1	0	30	17	0	0	0	0	0	0	0	1	13
SEC72	YLR292C	YLR292C_mRNA	protein_coding	0	1	0	25	13	0	0	0	0	0	0	0	1	12
SEG2	YKL105C	YKL105C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SEN2	YLR105C	YLR105C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
SER1	YOR184W	YOR184W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SET1	YHR119W	YHR119W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SET2	YJL168C	YJL168C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SFB3	YHR098C	YHR098C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SFH1	YLR321C	YLR321C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
SFH5	YJL145W	YJL145W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SGA1	YIL099W	YIL099W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SGD1	YLR336C	YLR336C_mRNA	protein_coding	0	2	2	25	2	0	0	2	0	0	0	0	2	23
SHC1	YER096W	YER096W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SHE1	YBL031W	YBL031W_mRNA	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	3
SHG1	YBR258C	YBR258C_mRNA	protein_coding	0	0	0	19	17	0	0	0	0	0	0	0	0	2
SHH4	YLR164W	YLR164W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SIC1	YLR079W	YLR079W_mRNA	protein_coding	0	1	0	35	15	0	0	0	0	0	0	0	1	20
SIM1	YIL123W	YIL123W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SIT1	YEL065W	YEL065W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SIT4	YDL047W	YDL047W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SKG3	YLR187W	YLR187W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SKI3	YPR189W	YPR189W_mRNA	protein_coding	0	1	1	17	13	0	0	1	0	0	0	0	1	4
SLA1	YBL007C	YBL007C_mRNA	protein_coding	0	7	5	30	10	0	0	5	0	0	0	0	7	20
SLA2	YNL243W	YNL243W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SLC1	YDL052C	YDL052C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SLD5	YDR489W	YDR489W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLF1	YDR515W	YDR515W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLM2	YNL047C	YNL047C_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
SLM5	YCR024C	YCR024C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SLP1	YOR154W	YOR154W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SLX1	YBR228W	YBR228W_mRNA	protein_coding	0	2	0	17	4	0	0	0	0	0	0	0	2	13
SMA2	YML066C	YML066C_mRNA	protein_coding	0	1	2	21	12	0	0	2	0	0	0	0	1	9
SMC4	YLR086W	YLR086W_mRNA	protein_coding	0	6	6	10	1	0	0	6	0	0	0	0	6	9
SMD2	YLR275W	YLR275W_mRNA	protein_coding	0	1	0	17	7	0	0	0	0	0	0	0	1	10
SME1	YOR159C	YOR159C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNA3	YJL151C	YJL151C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SNL1	YIL016W	YIL016W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
SNO4	YMR322C	YMR322C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SNQ2	YDR011W	YDR011W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SNU56	YDR240C	YDR240C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPB1	YCL054W	YCL054W_mRNA	protein_coding	0	5	1	32	20	0	0	1	0	0	0	0	5	12
SPC19	YDR201W	YDR201W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPC2	YML055W	YML055W_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
SPC3	YLR066W	YLR066W_mRNA	protein_coding	0	2	0	13	9	0	0	0	0	0	0	0	2	4
SPE2	YOL052C	YOL052C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPF1	YEL031W	YEL031W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPG3	YDR504C	YDR504C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
SPG4	YMR107W	YMR107W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPH1	YLR313C	YLR313C_mRNA	protein_coding	0	4	2	34	19	0	0	2	0	0	0	0	4	15
SPI1	YER150W	YER150W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPN1	YPR133C	YPR133C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPO1	YNL012W	YNL012W_mRNA	protein_coding	0	1	1	0	0	0	0	1	0	0	0	0	1	0
SPO13	YHR014W	YHR014W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPO23	YBR250W	YBR250W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
SPO71	YDR104C	YDR104C_mRNA	protein_coding	1	0	1	1	1	1	0	1	0	0	0	0	0	0
SPO77	YLR341W	YLR341W_mRNA	protein_coding	0	5	4	53	30	0	0	4	0	0	0	0	5	23
SPR3	YGR059W	YGR059W_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
SPS22	YCL048W	YCL048W_mRNA	protein_coding	0	4	1	33	13	0	0	1	0	0	0	0	4	20
SPT10	YJL127C	YJL127C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SPT20	YOL148C	YOL148C_mRNA	protein_coding	0	1	3	23	13	0	0	3	0	0	0	0	1	10
SRB6	YBR253W	YBR253W_mRNA	protein_coding	0	0	0	21	18	0	0	0	0	0	0	0	0	3
SRC1	YML034W	YML034W_mRNA	protein_coding	0	7	4	28	18	0	2	4	0	1	0	0	6	9
SRL2	YLR082C	YLR082C_mRNA	protein_coding	0	1	1	23	15	0	0	1	0	0	0	0	1	8
SRN2	YLR119W	YLR119W_mRNA	protein_coding	1	1	0	10	1	1	0	0	0	0	0	0	1	9
SRO77	YBL106C	YBL106C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
SRO9	YCL037C	YCL037C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SSC1	YJR045C	YJR045C_mRNA	protein_coding	0	3	1	27	11	0	0	1	0	0	0	0	3	16
SSK2	YNR031C	YNR031C_mRNA	protein_coding	0	5	0	0	0	0	0	0	0	0	0	0	5	0
SSM4	YIL030C	YIL030C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SSO2	YMR183C	YMR183C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SSP120	YLR250W	YLR250W_mRNA	protein_coding	0	0	0	23	13	0	0	0	0	0	0	0	0	10
SSQ1	YLR369W	YLR369W_mRNA	protein_coding	0	1	0	6	1	0	0	0	0	0	0	0	1	5
SST2	YLR452C	YLR452C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
STE11	YLR362W	YLR362W_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
STE5	YDR103W	YDR103W_mRNA	protein_coding	0	0	1	2	2	0	0	1	0	0	0	0	0	0
STP4	YDL048C	YDL048C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
STT3	YGL022W	YGL022W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
STT4	YLR305C	YLR305C_mRNA	protein_coding	0	10	2	17	6	0	0	2	0	0	0	0	10	11
STU1	YBL034C	YBL034C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
SUB2	YDL084W	YDL084W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SUF16	tG(GCC)C	tG(GCC)C_tRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SUF23	tG(GCC)J2	tG(GCC)J2_tRNA	protein_coding	0	0	0	15	12	0	0	0	0	0	0	0	0	3
SUF7	tP(UGG)M	tP(UGG)M_tRNA	protein_coding	0	0	0	16	16	0	0	0	0	0	0	0	0	0
SUI1	YNL244C	YNL244C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUL2	YLR092W	YLR092W_mRNA	protein_coding	0	5	4	38	16	0	0	4	0	0	0	0	5	22
SUP19	tS(UGA)E	tS(UGA)E_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUP2	tY(GUA)D	tY(GUA)D_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUP4	tY(GUA)J2	tY(GUA)J2_tRNA	protein_coding	0	0	0	37	21	0	0	0	0	0	0	0	0	16
SUP5	tY(GUA)M1	tY(GUA)M1_tRNA	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0
SUP51	tL(UAA)J	tL(UAA)J_tRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SUR7	YML052W	YML052W_mRNA	protein_coding	0	1	0	19	14	0	0	0	0	0	0	0	1	5
SWF1	YDR126W	YDR126W_mRNA	protein_coding	0	3	2	25	4	0	0	2	0	0	0	0	3	21
SWH1	YAR042W	YAR042W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SWI3	YJL176C	YJL176C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SWP82	YFL049W	YFL049W_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
SWS2	YNL081C	YNL081C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SYG1	YIL047C	YIL047C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
